,User_Name,Game_Name,Rating,User_Enc,Game_Enc
16,User 1249,Red Dead Redemption 2,0.0,17,0
41,User 2873,Red Dead Redemption 2,1.0,45,0
42,User 2836,Red Dead Redemption 2,0.9,46,0
66,User 705,Red Dead Redemption 2,1.0,72,0
75,User 1849,Red Dead Redemption 2,0.9,81,0
76,User 968,Red Dead Redemption 2,1.0,82,0
94,User 287,Red Dead Redemption 2,1.0,102,0
124,User 1908,Red Dead Redemption 2,1.0,132,0
139,User 1439,Red Dead Redemption 2,1.0,148,0
156,User 1256,Red Dead Redemption 2,1.0,165,0
167,User 3025,Red Dead Redemption 2,0.9,177,0
199,User 520,Red Dead Redemption 2,1.0,210,0
244,User 1012,Red Dead Redemption 2,0.8,255,0
252,User 1238,Red Dead Redemption 2,1.0,263,0
254,User 2018,Red Dead Redemption 2,1.0,265,0
257,User 920,Red Dead Redemption 2,1.0,268,0
285,User 2004,Red Dead Redemption 2,0.7,297,0
293,User 780,Red Dead Redemption 2,0.4,305,0
311,User 2704,Red Dead Redemption 2,1.0,324,0
322,User 2857,Red Dead Redemption 2,1.0,335,0
328,User 382,Red Dead Redemption 2,0.9,341,0
335,User 1272,Red Dead Redemption 2,1.0,348,0
340,User 1955,Red Dead Redemption 2,0.9,353,0
348,User 800,Red Dead Redemption 2,0.4,361,0
363,User 777,Red Dead Redemption 2,0.0,376,0
366,User 902,Red Dead Redemption 2,0.7,380,0
375,User 1978,Red Dead Redemption 2,1.0,389,0
381,User 652,Red Dead Redemption 2,1.0,395,0
384,User 400,Red Dead Redemption 2,1.0,398,0
400,User 2144,Red Dead Redemption 2,1.0,418,0
403,User 319,Red Dead Redemption 2,1.0,421,0
404,User 434,Red Dead Redemption 2,1.0,422,0
406,User 976,Red Dead Redemption 2,0.8,424,0
427,User 2917,Red Dead Redemption 2,1.0,446,0
430,User 1904,Red Dead Redemption 2,1.0,449,0
436,User 808,Red Dead Redemption 2,1.0,457,0
444,User 997,Red Dead Redemption 2,0.0,466,0
459,User 1824,Red Dead Redemption 2,1.0,482,0
461,User 1470,Red Dead Redemption 2,0.9,484,0
478,User 2448,Red Dead Redemption 2,1.0,501,0
504,User 1181,Red Dead Redemption 2,1.0,527,0
521,User 2874,Red Dead Redemption 2,1.0,545,0
529,User 532,Red Dead Redemption 2,0.8,553,0
535,User 140,Red Dead Redemption 2,0.7,559,0
545,User 992,Red Dead Redemption 2,1.0,570,0
557,User 2228,Red Dead Redemption 2,1.0,582,0
569,User 3036,Red Dead Redemption 2,0.9,594,0
579,User 1966,Red Dead Redemption 2,0.7,605,0
587,User 3030,Red Dead Redemption 2,0.9,613,0
596,User 2438,Red Dead Redemption 2,1.0,622,0
631,User 1823,Red Dead Redemption 2,1.0,658,0
643,User 2099,Red Dead Redemption 2,0.1,670,0
645,User 987,Red Dead Redemption 2,1.0,672,0
661,User 1484,Red Dead Redemption 2,1.0,691,0
671,User 288,Red Dead Redemption 2,1.0,701,0
685,User 2930,Red Dead Redemption 2,1.0,716,0
734,User 642,Red Dead Redemption 2,0.5,768,0
739,User 1994,Red Dead Redemption 2,0.4,773,0
743,User 2404,Red Dead Redemption 2,1.0,777,0
746,User 1440,Red Dead Redemption 2,1.0,780,0
760,User 96,Red Dead Redemption 2,0.7,794,0
784,User 2017,Red Dead Redemption 2,0.7,819,0
808,User 2321,Red Dead Redemption 2,0.8,846,0
823,User 1339,Red Dead Redemption 2,0.0,862,0
839,User 1623,Red Dead Redemption 2,1.0,880,0
853,User 2984,Red Dead Redemption 2,1.0,895,0
872,User 700,Red Dead Redemption 2,1.0,914,0
878,User 1821,Red Dead Redemption 2,0.5,921,0
885,User 2373,Red Dead Redemption 2,1.0,928,0
886,User 1875,Red Dead Redemption 2,0.9,929,0
908,User 1007,Red Dead Redemption 2,0.7,952,0
910,User 390,Red Dead Redemption 2,0.6,954,0
919,User 584,Red Dead Redemption 2,0.6,963,0
934,User 235,Red Dead Redemption 2,0.0,978,0
939,User 606,Red Dead Redemption 2,0.5,985,0
976,User 478,Red Dead Redemption 2,0.4,1023,0
979,User 1797,Red Dead Redemption 2,1.0,1026,0
980,User 422,Red Dead Redemption 2,0.9,1027,0
997,User 1607,Red Dead Redemption 2,0.9,1044,0
1015,User 1010,Red Dead Redemption 2,1.0,1064,0
1034,User 751,Red Dead Redemption 2,0.7,1086,0
1043,User 2428,Red Dead Redemption 2,1.0,1096,0
1044,User 1099,Red Dead Redemption 2,0.0,1097,0
1074,User 136,Red Dead Redemption 2,0.5,1128,0
1082,User 2991,Red Dead Redemption 2,1.0,1136,0
1095,User 2364,Red Dead Redemption 2,1.0,1149,0
1112,User 68,Red Dead Redemption 2,0.5,1166,0
1125,User 2232,Red Dead Redemption 2,0.5,1179,0
1144,User 1308,Red Dead Redemption 2,0.5,1201,0
1153,User 360,Red Dead Redemption 2,1.0,1210,0
1188,User 2837,Red Dead Redemption 2,0.8,1248,0
1194,User 1459,Red Dead Redemption 2,1.0,1254,0
1196,User 897,Red Dead Redemption 2,1.0,1256,0
1198,User 2028,Red Dead Redemption 2,0.9,1258,0
1201,User 514,Red Dead Redemption 2,1.0,1261,0
1206,User 479,Red Dead Redemption 2,0.0,1267,0
1212,User 2102,Red Dead Redemption 2,1.0,1273,0
1214,User 735,Red Dead Redemption 2,1.0,1275,0
1215,User 3087,Red Dead Redemption 2,1.0,1276,0
1221,User 913,Red Dead Redemption 2,0.0,1282,0
1222,User 1243,Red Dead Redemption 2,1.0,1283,0
1225,User 1148,Red Dead Redemption 2,1.0,1286,0
1227,User 1218,Red Dead Redemption 2,0.0,1288,0
1230,User 1019,Red Dead Redemption 2,0.9,1291,0
1234,User 424,Red Dead Redemption 2,0.8,1296,0
1244,User 413,Red Dead Redemption 2,1.0,1307,0
1303,User 220,Red Dead Redemption 2,0.0,1367,0
1315,User 944,Red Dead Redemption 2,0.1,1379,0
1325,User 401,Red Dead Redemption 2,1.0,1389,0
1326,User 636,Red Dead Redemption 2,1.0,1390,0
1330,User 3100,Red Dead Redemption 2,1.0,1394,0
1338,User 996,Red Dead Redemption 2,0.8,1402,0
1385,User 406,Red Dead Redemption 2,1.0,1452,0
1409,User 2335,Red Dead Redemption 2,1.0,1479,0
1424,User 365,Red Dead Redemption 2,0.9,1494,0
1442,User 887,Red Dead Redemption 2,1.0,1513,0
1451,User 2035,Red Dead Redemption 2,0.9,1522,0
1467,User 2033,Red Dead Redemption 2,0.7,1538,0
1476,User 221,Red Dead Redemption 2,0.2,1547,0
1497,User 1793,Red Dead Redemption 2,1.0,1572,0
1499,User 1280,Red Dead Redemption 2,0.0,1575,0
1500,User 1522,Red Dead Redemption 2,1.0,1576,0
1505,User 2884,Red Dead Redemption 2,1.0,1581,0
1512,User 720,Red Dead Redemption 2,1.0,1588,0
1529,User 1091,Red Dead Redemption 2,1.0,1607,0
1542,User 2302,Red Dead Redemption 2,0.1,1620,0
1551,User 379,Red Dead Redemption 2,1.0,1629,0
1568,User 1661,Red Dead Redemption 2,1.0,1648,0
1579,User 2678,Red Dead Redemption 2,1.0,1660,0
1605,User 419,Red Dead Redemption 2,0.8,1687,0
1614,User 2566,Red Dead Redemption 2,1.0,1697,0
1615,User 2077,Red Dead Redemption 2,1.0,1698,0
1629,User 3107,Red Dead Redemption 2,0.9,1712,0
1631,User 1131,Red Dead Redemption 2,1.0,1714,0
1637,User 561,Red Dead Redemption 2,1.0,1720,0
1706,User 1373,Red Dead Redemption 2,1.0,1792,0
1719,User 2345,Red Dead Redemption 2,1.0,1805,0
1727,User 2191,Red Dead Redemption 2,0.8,1813,0
1731,User 1208,Red Dead Redemption 2,0.2,1817,0
1742,User 1843,Red Dead Redemption 2,0.9,1828,0
1743,User 1054,Red Dead Redemption 2,1.0,1829,0
1745,User 1203,Red Dead Redemption 2,0.0,1831,0
1754,User 3009,Red Dead Redemption 2,1.0,1842,0
1772,User 3122,Red Dead Redemption 2,1.0,1860,0
1773,User 951,Red Dead Redemption 2,1.0,1861,0
1791,User 822,Red Dead Redemption 2,0.7,1879,0
1804,User 2632,Red Dead Redemption 2,1.0,1893,0
1815,User 752,Red Dead Redemption 2,0.6,1906,0
1819,User 1197,Red Dead Redemption 2,0.0,1910,0
1838,User 100,Red Dead Redemption 2,0.7,1929,0
1843,User 1163,Red Dead Redemption 2,0.2,1935,0
1851,User 1773,Red Dead Redemption 2,1.0,1943,0
1861,User 2434,Red Dead Redemption 2,0.7,1954,0
1875,User 189,Red Dead Redemption 2,1.0,1968,0
1885,User 1532,Red Dead Redemption 2,0.9,1978,0
1889,User 2752,Red Dead Redemption 2,0.8,1983,0
1906,User 1032,Red Dead Redemption 2,1.0,2000,0
1910,User 826,Red Dead Redemption 2,0.3,2004,0
1918,User 2824,Red Dead Redemption 2,0.9,2013,0
1919,User 639,Red Dead Redemption 2,1.0,2014,0
1930,User 95,Red Dead Redemption 2,0.5,2025,0
1937,User 110,Red Dead Redemption 2,1.0,2032,0
1964,User 415,Red Dead Redemption 2,1.0,2059,0
1977,User 1038,Red Dead Redemption 2,1.0,2072,0
2002,User 2579,Red Dead Redemption 2,1.0,2097,0
2010,User 2927,Red Dead Redemption 2,1.0,2105,0
2016,User 2792,Red Dead Redemption 2,0.9,2111,0
2024,User 367,Red Dead Redemption 2,0.9,2119,0
2073,User 162,Red Dead Redemption 2,1.0,2170,0
2081,User 372,Red Dead Redemption 2,1.0,2178,0
2089,User 2315,Red Dead Redemption 2,0.9,2187,0
2111,User 54,Red Dead Redemption 2,0.5,2210,0
2118,User 2127,Red Dead Redemption 2,1.0,2218,0
2165,User 2299,Red Dead Redemption 2,1.0,2268,0
2190,User 2565,Red Dead Redemption 2,1.0,2293,0
2198,User 1338,Red Dead Redemption 2,0.2,2301,0
2209,User 1761,Red Dead Redemption 2,0.9,2312,0
2238,User 1555,Red Dead Redemption 2,1.0,2343,0
2242,User 473,Red Dead Redemption 2,0.9,2347,0
2261,User 2823,Red Dead Redemption 2,1.0,2366,0
2286,User 2812,Red Dead Redemption 2,0.8,2392,0
2290,User 1944,Red Dead Redemption 2,0.6,2396,0
2301,User 1788,Red Dead Redemption 2,1.0,2408,0
2308,User 2142,Red Dead Redemption 2,1.0,2415,0
2310,User 3057,Red Dead Redemption 2,1.0,2418,0
2365,User 3141,Red Dead Redemption 2,0.9,2478,0
2369,User 563,Red Dead Redemption 2,1.0,2482,0
2398,User 2677,Red Dead Redemption 2,0.9,2514,0
2402,User 188,Red Dead Redemption 2,0.0,2519,0
2405,User 2948,Red Dead Redemption 2,1.0,2522,0
2417,User 1938,Red Dead Redemption 2,0.7,2535,0
2425,User 2608,Red Dead Redemption 2,1.0,2544,0
2427,User 2069,Red Dead Redemption 2,0.8,2546,0
2447,User 501,Red Dead Redemption 2,0.0,2567,0
2450,User 1530,Red Dead Redemption 2,1.0,2570,0
2481,User 2908,Red Dead Redemption 2,0.8,2601,0
2492,User 2458,Red Dead Redemption 2,1.0,2613,0
2497,User 190,Red Dead Redemption 2,1.0,2618,0
2505,User 1233,Red Dead Redemption 2,1.0,2626,0
2514,User 215,Red Dead Redemption 2,0.0,2636,0
2516,User 2166,Red Dead Redemption 2,0.8,2638,0
2520,User 2551,Red Dead Redemption 2,0.9,2642,0
2523,User 1151,Red Dead Redemption 2,1.0,2646,0
2547,User 1029,Red Dead Redemption 2,0.8,2671,0
2549,User 10,Red Dead Redemption 2,0.7,2673,0
2550,User 3079,Red Dead Redemption 2,1.0,2674,0
2563,User 2504,Red Dead Redemption 2,1.0,2687,0
2582,User 370,Red Dead Redemption 2,1.0,2707,0
2602,User 1461,Red Dead Redemption 2,0.8,2729,0
2621,User 730,Red Dead Redemption 2,0.9,2748,0
2629,User 2122,Red Dead Redemption 2,0.0,2756,0
2632,User 2085,Red Dead Redemption 2,0.8,2759,0
2648,User 1343,Red Dead Redemption 2,0.0,2775,0
2662,User 1205,Red Dead Redemption 2,0.0,2789,0
2668,User 1161,Red Dead Redemption 2,0.7,2795,0
2677,User 905,Red Dead Redemption 2,1.0,2804,0
2679,User 438,Red Dead Redemption 2,1.0,2806,0
2701,User 3093,Red Dead Redemption 2,0.8,2829,0
2702,User 2375,Red Dead Redemption 2,1.0,2830,0
2718,User 2576,Red Dead Redemption 2,1.0,2846,0
2735,User 2808,Red Dead Redemption 2,1.0,2863,0
2743,User 3016,Red Dead Redemption 2,0.9,2871,0
2745,User 393,Red Dead Redemption 2,0.9,2873,0
2766,User 3096,Red Dead Redemption 2,0.9,2896,0
2771,User 2879,Red Dead Redemption 2,1.0,2901,0
2789,User 2995,Red Dead Redemption 2,1.0,2919,0
2795,User 2361,Red Dead Redemption 2,0.9,2925,0
2807,User 211,Red Dead Redemption 2,0.4,2937,0
2811,User 3047,Red Dead Redemption 2,1.0,2941,0
2825,User 375,Red Dead Redemption 2,0.9,2955,0
2828,User 122,Red Dead Redemption 2,0.4,2958,0
2845,User 797,Red Dead Redemption 2,0.8,2976,0
2851,User 1274,Red Dead Redemption 2,1.0,2982,0
2867,User 893,Red Dead Redemption 2,1.0,2999,0
2870,User 1548,Red Dead Redemption 2,1.0,3002,0
2879,User 1307,Red Dead Redemption 2,0.8,3013,0
2880,User 617,Red Dead Redemption 2,0.7,3014,0
2887,User 3142,Red Dead Redemption 2,0.9,3022,0
2894,User 2441,Red Dead Redemption 2,0.7,3029,0
2895,User 685,Red Dead Redemption 2,1.0,3030,0
2897,User 2217,Red Dead Redemption 2,0.9,3032,0
2899,User 2865,Red Dead Redemption 2,1.0,3034,0
2919,User 124,Red Dead Redemption 2,1.0,3054,0
2923,User 2508,Red Dead Redemption 2,0.9,3058,0
2925,User 3113,Red Dead Redemption 2,1.0,3060,0
2934,User 733,Red Dead Redemption 2,0.9,3069,0
2954,User 811,Red Dead Redemption 2,0.4,3090,0
2956,User 2329,Red Dead Redemption 2,0.8,3094,0
2970,User 1959,Red Dead Redemption 2,0.2,3108,0
2980,User 1662,Red Dead Redemption 2,1.0,3118,0
2994,User 3015,Red Dead Redemption 2,1.0,3135,0
2997,User 682,Red Dead Redemption 2,1.0,3138,0
2998,User 2690,Red Dead Redemption 2,0.9,3139,0
3013,User 767,Red Dead Redemption 2,0.8,3156,0
113356,User 2746,Grand Theft Auto V,1.0,18,1
113365,User 2087,Grand Theft Auto V,0.4,28,1
113567,User 1840,Grand Theft Auto V,0.7,239,1
113613,User 2311,Grand Theft Auto V,0.8,286,1
113872,User 1230,Grand Theft Auto V,1.0,557,1
113963,User 1453,Grand Theft Auto V,0.5,651,1
114211,User 700,Grand Theft Auto V,0.1,914,1
114373,User 751,Grand Theft Auto V,0.9,1086,1
114483,User 1308,Grand Theft Auto V,1.0,1201,1
114543,User 1764,Grand Theft Auto V,0.9,1264,1
114722,User 318,Grand Theft Auto V,1.0,1450,1
114765,User 2564,Grand Theft Auto V,0.6,1497,1
114774,User 762,Grand Theft Auto V,0.9,1506,1
114788,User 248,Grand Theft Auto V,0.9,1520,1
114898,User 624,Grand Theft Auto V,0.2,1638,1
114982,User 739,Grand Theft Auto V,1.0,1726,1
115214,User 189,Grand Theft Auto V,0.9,1968,1
115254,User 2402,Grand Theft Auto V,0.8,2009,1
115676,User 1068,Grand Theft Auto V,1.0,2449,1
115708,User 563,Grand Theft Auto V,0.8,2482,1
115722,User 2679,Grand Theft Auto V,0.8,2497,1
115978,User 2668,Grand Theft Auto V,1.0,2766,1
116094,User 2133,Grand Theft Auto V,0.8,2883,1
116212,User 3162,Grand Theft Auto V,0.7,3006,1
116308,User 177,Grand Theft Auto V,0.4,3107,1
116367,User 1894,Grand Theft Auto V,1.0,2142,1
116376,User 3487,Grand Theft Auto V,0.9,3173,1
116377,User 3353,Grand Theft Auto V,1.0,3174,1
116379,User 3350,Grand Theft Auto V,1.0,3176,1
116383,User 3262,Grand Theft Auto V,0.3,3180,1
116396,User 3318,Grand Theft Auto V,0.7,3197,1
116397,User 3333,Grand Theft Auto V,0.7,3198,1
116398,User 3501,Grand Theft Auto V,0.9,3199,1
116404,User 3640,Grand Theft Auto V,0.7,3205,1
116433,User 3336,Grand Theft Auto V,1.0,3236,1
116443,User 3632,Grand Theft Auto V,0.8,3246,1
116447,User 3255,Grand Theft Auto V,0.7,3250,1
116458,User 3222,Grand Theft Auto V,0.9,3261,1
116462,User 3392,Grand Theft Auto V,1.0,3267,1
116467,User 3567,Grand Theft Auto V,1.0,3272,1
116493,User 3492,Grand Theft Auto V,0.8,3299,1
116501,User 3731,Grand Theft Auto V,0.0,3307,1
116502,User 3325,Grand Theft Auto V,0.4,3308,1
116509,User 3201,Grand Theft Auto V,1.0,3315,1
116512,User 3647,Grand Theft Auto V,0.5,3318,1
116513,User 3220,Grand Theft Auto V,0.5,3319,1
116522,User 3621,Grand Theft Auto V,0.8,3329,1
116528,User 3343,Grand Theft Auto V,1.0,3335,1
116545,User 3446,Grand Theft Auto V,1.0,3354,1
116549,User 3584,Grand Theft Auto V,0.9,3359,1
116551,User 3228,Grand Theft Auto V,0.5,3361,1
116554,User 3571,Grand Theft Auto V,0.8,3364,1
116564,User 3681,Grand Theft Auto V,0.8,3375,1
116566,User 3370,Grand Theft Auto V,0.9,3377,1
116567,User 3307,Grand Theft Auto V,0.0,3378,1
116571,User 3229,Grand Theft Auto V,0.5,3382,1
116581,User 3207,Grand Theft Auto V,1.0,3392,1
116601,User 3564,Grand Theft Auto V,0.9,3413,1
116606,User 3611,Grand Theft Auto V,1.0,3419,1
116629,User 3494,Grand Theft Auto V,0.8,3446,1
116631,User 3605,Grand Theft Auto V,0.9,3448,1
116644,User 3291,Grand Theft Auto V,0.7,3461,1
116647,User 3202,Grand Theft Auto V,0.0,3464,1
116648,User 3348,Grand Theft Auto V,0.0,3465,1
116650,User 3663,Grand Theft Auto V,0.8,3467,1
116652,User 3573,Grand Theft Auto V,0.9,3469,1
116659,User 3334,Grand Theft Auto V,1.0,3476,1
116669,User 3641,Grand Theft Auto V,0.8,3486,1
116670,User 3196,Grand Theft Auto V,1.0,3487,1
116672,User 3199,Grand Theft Auto V,0.7,3490,1
116676,User 3488,Grand Theft Auto V,1.0,3494,1
116689,User 3634,Grand Theft Auto V,0.9,3508,1
116690,User 3520,Grand Theft Auto V,1.0,3509,1
116701,User 3562,Grand Theft Auto V,0.6,3522,1
116702,User 3368,Grand Theft Auto V,1.0,3523,1
116705,User 3190,Grand Theft Auto V,0.7,3527,1
116714,User 3412,Grand Theft Auto V,1.0,3537,1
116716,User 3460,Grand Theft Auto V,1.0,3539,1
116727,User 3320,Grand Theft Auto V,0.9,3550,1
116739,User 3591,Grand Theft Auto V,0.8,3563,1
116748,User 3583,Grand Theft Auto V,0.9,3573,1
116766,User 3606,Grand Theft Auto V,0.0,3592,1
116768,User 3498,Grand Theft Auto V,0.9,3594,1
116770,User 3418,Grand Theft Auto V,0.9,3597,1
116772,User 3286,Grand Theft Auto V,0.9,3600,1
116782,User 3319,Grand Theft Auto V,0.8,3612,1
116785,User 3467,Grand Theft Auto V,0.9,3615,1
116786,User 3546,Grand Theft Auto V,1.0,3616,1
116788,User 3724,Grand Theft Auto V,1.0,3618,1
116791,User 3510,Grand Theft Auto V,0.9,3622,1
116792,User 3180,Grand Theft Auto V,0.8,3624,1
116794,User 3191,Grand Theft Auto V,0.6,3626,1
116802,User 3649,Grand Theft Auto V,0.8,3634,1
116825,User 3712,Grand Theft Auto V,0.7,3657,1
116827,User 3294,Grand Theft Auto V,0.8,3660,1
116829,User 3204,Grand Theft Auto V,1.0,3662,1
116835,User 3364,Grand Theft Auto V,0.9,3668,1
116839,User 3695,Grand Theft Auto V,0.3,3672,1
116844,User 3508,Grand Theft Auto V,0.9,3677,1
116851,User 3490,Grand Theft Auto V,0.9,3685,1
116854,User 3209,Grand Theft Auto V,1.0,3689,1
116863,User 3483,Grand Theft Auto V,0.8,3699,1
116866,User 3373,Grand Theft Auto V,1.0,3702,1
116873,User 3597,Grand Theft Auto V,1.0,3709,1
116876,User 3526,Grand Theft Auto V,1.0,3712,1
116885,User 3517,Grand Theft Auto V,0.9,3722,1
116886,User 3203,Grand Theft Auto V,0.7,3723,1
116888,User 3709,Grand Theft Auto V,0.8,3728,1
226862,User 1886,Persona 5 Royal,1.0,194,2
227898,User 458,Persona 5 Royal,1.0,1281,2
229064,User 3059,Persona 5 Royal,1.0,2500,2
230169,User 3683,Persona 5 Royal,1.0,3663,2
230235,User 4074,Persona 5 Royal,0.5,3735,2
230249,User 3880,Persona 5 Royal,1.0,3749,2
230289,User 3829,Persona 5 Royal,1.0,3790,2
230295,User 4090,Persona 5 Royal,1.0,3796,2
230307,User 3834,Persona 5 Royal,1.0,3809,2
230316,User 3807,Persona 5 Royal,1.0,3820,2
230318,User 4137,Persona 5 Royal,0.9,3822,2
230321,User 3849,Persona 5 Royal,0.1,3825,2
230327,User 4045,Persona 5 Royal,0.0,3831,2
230334,User 3830,Persona 5 Royal,1.0,3838,2
230339,User 4129,Persona 5 Royal,1.0,3843,2
230346,User 3898,Persona 5 Royal,1.0,3850,2
230347,User 3986,Persona 5 Royal,1.0,3851,2
230348,User 4109,Persona 5 Royal,1.0,3852,2
230363,User 3864,Persona 5 Royal,1.0,3869,2
230386,User 3814,Persona 5 Royal,1.0,3892,2
230392,User 3985,Persona 5 Royal,1.0,3898,2
230404,User 4001,Persona 5 Royal,1.0,3912,2
230448,User 4079,Persona 5 Royal,0.8,3958,2
230477,User 3784,Persona 5 Royal,0.9,3988,2
230492,User 4151,Persona 5 Royal,0.8,4003,2
230515,User 3943,Persona 5 Royal,1.0,4027,2
230516,User 3818,Persona 5 Royal,1.0,4029,2
230520,User 3852,Persona 5 Royal,1.0,4035,2
230521,User 3920,Persona 5 Royal,1.0,4036,2
230529,User 4103,Persona 5 Royal,1.0,4044,2
230532,User 4069,Persona 5 Royal,1.0,4047,2
230541,User 3838,Persona 5 Royal,0.7,4056,2
230566,User 4123,Persona 5 Royal,0.9,4081,2
230573,User 4013,Persona 5 Royal,1.0,4089,2
230575,User 3976,Persona 5 Royal,1.0,4091,2
230594,User 4152,Persona 5 Royal,1.0,4110,2
230595,User 4116,Persona 5 Royal,0.8,4111,2
230624,User 3735,Persona 5 Royal,0.9,4141,2
230628,User 3860,Persona 5 Royal,0.1,4145,2
230632,User 3785,Persona 5 Royal,1.0,4149,2
340038,User 1649,The Last of Us Remastered,1.0,23,3
340271,User 2018,The Last of Us Remastered,0.9,265,3
340339,User 2857,The Last of Us Remastered,1.0,335,3
340410,User 2694,The Last of Us Remastered,1.0,410,3
340441,User 1246,The Last of Us Remastered,0.9,443,3
340653,User 1713,The Last of Us Remastered,1.0,663,3
340874,User 1925,The Last of Us Remastered,1.0,899,3
340892,User 836,The Last of Us Remastered,0.0,918,3
341161,User 1308,The Last of Us Remastered,1.0,1201,3
341201,User 2308,The Last of Us Remastered,0.9,1244,3
341221,User 1764,The Last of Us Remastered,1.0,1264,3
341387,User 2354,The Last of Us Remastered,1.0,1436,3
341524,User 695,The Last of Us Remastered,0.9,1583,3
341590,User 3050,The Last of Us Remastered,0.9,1654,3
341660,User 739,The Last of Us Remastered,1.0,1726,3
341664,User 2344,The Last of Us Remastered,1.0,1730,3
341741,User 374,The Last of Us Remastered,1.0,1810,3
341945,User 1569,The Last of Us Remastered,1.0,2023,3
342163,User 2755,The Last of Us Remastered,1.0,2248,3
342335,User 192,The Last of Us Remastered,1.0,2427,3
342370,User 3029,The Last of Us Remastered,1.0,2465,3
342420,User 187,The Last of Us Remastered,0.7,2520,3
342633,User 2009,The Last of Us Remastered,0.7,2743,3
342655,User 2112,The Last of Us Remastered,1.0,2765,3
342772,User 2133,The Last of Us Remastered,0.1,2883,3
342951,User 733,The Last of Us Remastered,1.0,3069,3
343039,User 492,The Last of Us Remastered,1.0,1056,3
343040,User 254,The Last of Us Remastered,1.0,1233,3
343042,User 3017,The Last of Us Remastered,0.8,1496,3
343050,User 3401,The Last of Us Remastered,1.0,3169,3
343066,User 3420,The Last of Us Remastered,1.0,3186,3
343070,User 3633,The Last of Us Remastered,1.0,3191,3
343108,User 3613,The Last of Us Remastered,0.9,3233,3
343145,User 3567,The Last of Us Remastered,0.9,3272,3
343146,User 3214,The Last of Us Remastered,1.0,3273,3
343154,User 3658,The Last of Us Remastered,0.9,3281,3
343161,User 3619,The Last of Us Remastered,1.0,3288,3
343174,User 3408,The Last of Us Remastered,1.0,3302,3
343181,User 3218,The Last of Us Remastered,1.0,3309,3
343194,User 3359,The Last of Us Remastered,1.0,3322,3
343200,User 3621,The Last of Us Remastered,0.8,3329,3
343219,User 3666,The Last of Us Remastered,0.7,3350,3
343221,User 3306,The Last of Us Remastered,0.0,3352,3
343244,User 3370,The Last of Us Remastered,0.8,3377,3
343247,User 3198,The Last of Us Remastered,1.0,3380,3
343314,User 3551,The Last of Us Remastered,1.0,3453,3
343334,User 3715,The Last of Us Remastered,0.9,3473,3
343347,User 3641,The Last of Us Remastered,0.8,3486,3
343366,User 3221,The Last of Us Remastered,1.0,3507,3
343368,User 3520,The Last of Us Remastered,1.0,3509,3
343387,User 3610,The Last of Us Remastered,1.0,3532,3
343417,User 3591,The Last of Us Remastered,0.9,3563,3
343463,User 3467,The Last of Us Remastered,1.0,3615,3
343478,User 3448,The Last of Us Remastered,1.0,3632,3
343540,User 3533,The Last of Us Remastered,1.0,3698,3
343557,User 3378,The Last of Us Remastered,1.0,3716,3
343867,User 3824,The Last of Us Remastered,0.9,4043,3
343996,User 3443,The Last of Us Remastered,0.9,3346,3
344000,User 3708,The Last of Us Remastered,1.0,3595,3
344026,User 5167,The Last of Us Remastered,1.0,4191,3
344029,User 4619,The Last of Us Remastered,0.3,4194,3
344033,User 4213,The Last of Us Remastered,1.0,4198,3
344034,User 5107,The Last of Us Remastered,1.0,4200,3
344045,User 4915,The Last of Us Remastered,0.8,4211,3
344048,User 4898,The Last of Us Remastered,0.9,4214,3
344049,User 5585,The Last of Us Remastered,1.0,4215,3
344068,User 5337,The Last of Us Remastered,1.0,4236,3
344070,User 4357,The Last of Us Remastered,1.0,4238,3
344075,User 4476,The Last of Us Remastered,1.0,4246,3
344091,User 5251,The Last of Us Remastered,1.0,4262,3
344094,User 5145,The Last of Us Remastered,1.0,4267,3
344118,User 5573,The Last of Us Remastered,1.0,4294,3
344122,User 4403,The Last of Us Remastered,1.0,4299,3
344123,User 4424,The Last of Us Remastered,0.9,4300,3
344134,User 5066,The Last of Us Remastered,1.0,4312,3
344138,User 4980,The Last of Us Remastered,0.9,4316,3
344143,User 4736,The Last of Us Remastered,0.9,4321,3
344145,User 4257,The Last of Us Remastered,0.1,4323,3
344167,User 5697,The Last of Us Remastered,1.0,4345,3
344175,User 4225,The Last of Us Remastered,1.0,4353,3
344185,User 4601,The Last of Us Remastered,1.0,4363,3
344190,User 4729,The Last of Us Remastered,0.8,4368,3
344195,User 5375,The Last of Us Remastered,1.0,4373,3
344197,User 4250,The Last of Us Remastered,1.0,4375,3
344204,User 4521,The Last of Us Remastered,1.0,4383,3
344210,User 4536,The Last of Us Remastered,0.0,4389,3
344221,User 4588,The Last of Us Remastered,0.0,4401,3
344223,User 5053,The Last of Us Remastered,0.8,4403,3
344230,User 4516,The Last of Us Remastered,1.0,4410,3
344259,User 4510,The Last of Us Remastered,0.7,4441,3
344263,User 5301,The Last of Us Remastered,1.0,4446,3
344270,User 5242,The Last of Us Remastered,1.0,4456,3
344271,User 4609,The Last of Us Remastered,1.0,4457,3
344273,User 4439,The Last of Us Remastered,1.0,4459,3
344274,User 5527,The Last of Us Remastered,1.0,4460,3
344280,User 4684,The Last of Us Remastered,1.0,4467,3
344281,User 5457,The Last of Us Remastered,1.0,4468,3
344282,User 5451,The Last of Us Remastered,1.0,4469,3
344291,User 5539,The Last of Us Remastered,1.0,4479,3
